Time (secs),[3d Latitude],[3d Longitude],[3d Altitude M],[3d Altitude Ft],[3d Heading],GROSS WEIGHT (KG),WIND SPEED,CAPT PITCH ATT,RIGHT ENG N2 TACHO,RIGHT ENG N1 TACHO,N1 #2 COMMAND INDICATED,N1 #1 COMMAND INDICATED,TE FLAP POSN - RIGHT,TE FLAP POSN - LEFT,FLAP 4 EXTEND,FLAP 3 EXTEND,FLAP 2 EXTEND,FLAP 1 EXTEND,FLAP HANDLE POSN,Flap Handle Selection,WIND DIRECTION TRUE,SELECTED FUEL FLOW #2 (KG),SELECTED FUEL FLOW #1 (KG),RIGHT MAIN FUEL QTY (KG),LEFT MAIN FUEL QTY (KG),CENTER MAIN FUEL QTY (KG),AUX TANK FUEL QTY ( KG),TRUE AIRSPEED (derived),V2 SPEED,V1 SPEED,TOTAL AIR TEMP,MACH,IAS DISPLAY,CAPT GROUNDSPEED,COMPUTED AIRSPEED,PRES POSN LONG,PRES POSN LAT,WIND DIRECTION TRUE.1,Flight Phases,Altitude Change
1875.0,50.519791,3.857625,11918.5,39102.6,192.5,,,U 3.0,,,,,,,False (0),False (0),False (0),False (0),0.4,0.0,,1052.0,1067.0,,,,,439.1,,*0.00,-40.5,0.783,Display - Mach (0),422.5,242.0,E003 51.42,,,Cruise,903.5999999999984
1876.0,50.517857,3.857189,11918.9,39104.1,192.5,,,U 3.0,,86.5,86.5,86.5,,0.0,False (0),False (0),False (0),False (0),0.7,0.0,,1060.0,1060.0,,,,,438.8,,,-40.5,0.782,Display - Mach (0),422.5,241.8,,,,Cruise,885.2999999999956
1877.0,50.515926,3.85676,11919.3,39105.2,192.5,,34.5,U 3.0,,,,,0.0,,False (0),False (0),False (0),False (0),0.4,0.0,,1060.0,1067.0,,,,,438.8,,,-40.5,0.782,Display - Mach (0),422.5,241.8,,,,Cruise,867.5
1878.0,50.513996,3.85633,11919.4,39105.8,192.5,,,U 3.0,89.63,,86.5,86.5,,,False (0),False (0),False (0),False (0),0.4,0.0,250.3,1060.0,1067.0,,,,,438.1,,,-40.5,0.78,Display - Mach (0),422.5,241.3,,N50 30.81,,Cruise,847.0
1879.0,50.512066,3.855901,11919.4,39105.5,192.5,,,U 3.0,,,,,,,False (0),False (0),False (0),False (0),0.4,0.0,,1060.0,1067.0,,,,,438.8,,,-40.5,0.782,Display - Mach (0),422.5,241.8,E003 51.32,,,Cruise,826.5
1880.0,50.510132,3.855472,11919.7,39106.7,192.5,,,U 3.0,,86.5,86.5,86.63,,0.0,False (0),False (0),False (0),False (0),0.7,0.0,,1060.0,1067.0,,,,,439.2,,,-40.5,0.783,Display - Mach (0),422.5,242.0,,,,Cruise,807.5999999999985
1881.0,50.508202,3.855042,11919.7,39106.6,192.5,,34.0,U 3.0,,,,,0.0,,False (0),False (0),False (0),False (0),0.4,0.0,,1052.0,1067.0,,,,,439.2,,,-40.5,0.782,Display - Mach (0),422.5,242.0,,,,Cruise,787.0
1882.0,50.506268,3.854613,11919.4,39105.5,192.5,,,U 3.0,89.5,,86.38,86.5,,,False (0),False (0),False (0),False (0),0.4,0.0,250.7,1052.0,1060.0,,,,,438.8,,,-40.5,0.782,Display - Mach (0),422.5,241.8,,N50 30.35,,Cruise,767.3000000000029
1883.0,50.504337,3.854177,11919.7,39106.6,192.5,,,U 2.8,,,,,,,False (0),False (0),False (0),False (0),0.4,0.0,,1052.0,1067.0,,,,,438.8,,,-40.5,0.782,Display - Mach (0),422.5,241.8,E003 51.22,,,Cruise,751.4000000000015
1884.0,50.502403,3.853711,11919.7,39106.8,192.5,,,U 3.0,,86.4,86.38,86.5,,0.0,False (0),False (0),False (0),False (0),0.7,0.0,,1052.0,1067.0,,,,,439.5,,,-40.5,0.783,Display - Mach (0),422.5,242.3,,,,Cruise,730.1000000000058
1885.0,50.500473,3.853238,11919.7,39106.6,192.5,,34.0,U 3.0,,,,,0.0,,False (0),False (0),False (0),False (0),0.4,0.0,,1052.0,1060.0,,,,,439.5,,,-40.5,0.783,Display - Mach (0),422.5,242.3,,,,Cruise,711.6999999999971
1886.0,50.498543,3.852766,11919.5,39105.8,192.5,,,U 2.8,89.5,,86.38,86.38,,,False (0),False (0),False (0),False (0),0.7,0.0,250.7,1052.0,1060.0,,,,,439.2,,,-40.5,0.783,Display - Mach (0),422.5,242.0,,N50 29.88,,Cruise,691.8000000000029
1887.0,50.496613,3.8523,11919.3,39105.3,192.5,,,U 3.0,,,,,,,False (0),False (0),False (0),False (0),0.4,0.0,,1052.0,1060.0,,2277.0,,,438.8,,,-40.5,0.782,Display - Mach (0),422.5,241.8,E003 51.10,,,Cruise,671.2000000000044
1888.0,50.494678,3.851864,11918.8,39103.7,192.5,,,U 3.0,,86.4,86.38,86.38,,0.0,False (0),False (0),False (0),False (0),0.7,0.0,,1052.0,1067.0,,,,,438.4,,,-40.5,0.781,Display - Mach (0),422.5,241.5,,,,Cruise,651.0999999999985
1889.0,50.492748,3.851435,11918.6,39102.9,192.5,,34.5,U 3.0,,,,,0.0,,False (0),False (0),False (0),False (0),0.7,0.0,,1052.0,1067.0,,,,,438.4,,,-40.5,0.781,Display - Mach (0),422.5,241.5,,,,Cruise,631.7000000000044
1890.0,50.490818,3.851005,11918.7,39103.2,192.5,,,U 3.0,89.5,,86.38,86.5,,,False (0),False (0),False (0),False (0),0.7,0.0,251.4,1060.0,1067.0,,,,,438.8,,,-40.5,0.782,Display - Mach (0),422.5,241.8,,N50 29.42,,Cruise,614.5
1891.0,50.488888,3.850576,11918.5,39102.7,192.5,,,U 3.0,,,,,,,False (0),False (0),False (0),False (0),0.4,0.0,,1052.0,1067.0,2273.0,,,,438.8,,,-40.5,0.782,Display - Mach (0),422.5,241.8,E003 51.00,,,Cruise,595.5999999999985
1892.0,50.486954,3.850146,11918.6,39102.9,192.5,,,U 3.0,,86.4,86.38,86.38,,0.0,False (0),False (0),False (0),False (0),0.4,0.0,,1052.0,1060.0,,,,,439.2,,,-40.5,0.783,Display - Mach (0),422.5,242.0,,,,Cruise,578.5
1893.0,50.485023,3.849717,11918.2,39101.8,192.5,,34.0,U 3.0,,,,,0.0,,False (0),False (0),False (0),False (0),0.4,0.0,,1052.0,1060.0,,,,,439.1,,,-40.5,0.783,Display - Mach (0),422.5,242.0,,,,Cruise,559.4000000000015
1894.0,50.483093,3.849287,11918.3,39102.2,192.5,,,U 3.0,89.38,,86.25,86.38,,,False (0),False (0),False (0),False (0),0.7,0.0,250.3,1052.0,1060.0,,,,,438.8,,,-40.5,0.782,Display - Mach (0),422.5,241.8,,N50 28.96,,Cruise,541.0999999999985
1895.0,50.481163,3.848851,11918.3,39102.1,192.5,,,U 3.0,,,,,,,False (0),False (0),False (0),False (0),0.7,0.0,,1052.0,1060.0,,,0.0,,438.8,,,-40.5,0.781,Display - Mach (0),422.5,241.8,E003 50.90,,,Cruise,522.7999999999956
1896.0,50.479229,3.848385,11918.2,39101.6,192.5,,,U 3.0,,86.4,86.38,86.38,,0.0,False (0),False (0),False (0),False (0),0.7,0.0,,1052.0,1060.0,,,,,439.1,,,-40.5,0.782,Display - Mach (0),422.5,242.0,,,,Cruise,503.5
1897.0,50.477295,3.847913,11918.5,39102.8,192.5,,33.5,U 3.0,,,,,0.0,,False (0),False (0),False (0),False (0),0.4,0.0,,1052.0,1060.0,,,,,439.2,,,-40.5,0.783,Display - Mach (0),422.5,242.0,,,,Cruise,485.6000000000058
1898.0,50.475365,3.847441,11918.7,39103.4,192.5,,,U 3.0,89.38,,86.38,86.38,,,False (0),False (0),False (0),False (0),0.4,0.0,250.3,1052.0,1060.0,,,,,439.2,,,-40.5,0.783,Display - Mach (0),422.5,242.0,,N50 28.49,,Cruise,467.0
1899.0,50.473434,3.846975,11919.2,39104.9,192.5,,,U 3.0,,,,,,,False (0),False (0),False (0),False (0),0.4,0.0,,1052.0,1060.0,,,,0.0,439.5,,,-40.5,0.783,Display - Mach (0),422.5,242.3,E003 50.78,,,Cruise,451.5
1900.0,50.4715,3.846539,11919.5,39105.9,192.5,,,U 3.0,,86.3,86.25,86.38,,0.0,False (0),False (0),False (0),False (0),0.7,0.0,,1052.0,1060.0,,,,,439.3,,,-40.75,0.783,Display - Mach (0),422.5,242.3,,,,Cruise,433.7000000000044
1901.0,50.46957,3.846109,11919.8,39106.9,192.5,,34.0,U 3.0,,,,,0.0,,False (0),False (0),False (0),False (0),0.7,0.0,,1052.0,1060.0,,,,,439.3,,,-40.75,0.783,Display - Mach (0),422.5,242.3,,,,Cruise,414.7000000000044
1902.0,50.46764,3.84568,11920.0,39107.7,192.5,,,U 3.0,89.38,,86.25,86.25,,,False (0),False (0),False (0),False (0),0.4,0.0,250.0,1052.0,1060.0,,,,,439.0,,,-40.75,0.783,Display - Mach (0),422.5,242.0,,N50 28.03,,Cruise,397.7999999999956
1903.0,50.46571,3.84525,11920.1,39107.8,192.5,,,U 3.0,,,,,,,False (0),False (0),False (0),False (0),0.4,0.0,,1060.0,1060.0,,,,,439.6,,,-40.5,0.783,Display - Mach (0),422.5,242.3,E003 50.68,,,Cruise,379.9000000000015
1904.0,50.463776,3.844821,11920.0,39107.7,192.4,,,U 3.0,,86.4,86.25,86.38,,0.0,False (0),False (0),False (0),False (0),0.4,0.0,,1052.0,1060.0,,,,,439.2,,,-40.5,0.783,Display - Mach (0),422.0,242.0,,,,Cruise,360.7999999999956
1905.0,50.461845,3.844392,11920.1,39108.0,192.4,,34.0,U 2.8,,,,,0.0,,False (0),False (0),False (0),False (0),0.7,0.0,,1052.0,1067.0,,,,,439.2,,,-40.5,0.783,Display - Mach (0),422.0,242.0,,,,Cruise,341.8000000000029
1906.0,50.459915,3.843962,11920.5,39109.4,192.4,,,U 3.0,89.5,,86.38,86.38,,,False (0),False (0),False (0),False (0),0.7,0.0,250.0,1060.0,1060.0,,,,,438.8,,,-40.5,0.782,Display - Mach (0),422.0,241.8,,N50 27.57,,Cruise,325.09999999999854
1907.0,50.457985,3.843526,11920.6,39109.6,192.4,,,U 2.8,,,,,,,False (0),False (0),False (0),False (0),0.4,0.0,,1060.0,1067.0,,,,,438.8,,,-40.5,0.782,Display - Mach (0),422.5,241.8,E003 50.58,,,Cruise,304.79999999999563
1908.0,50.456051,3.84306,11920.6,39109.7,192.4,,,U 2.8,,86.4,86.38,86.38,,0.0,False (0),False (0),False (0),False (0),0.7,0.0,,1060.0,1067.0,,,,,438.8,,,-40.5,0.782,Display - Mach (0),422.5,241.8,,,,Cruise,287.0
1909.0,50.454121,3.842588,11920.8,39110.2,192.4,,33.5,U 2.8,,,,,0.0,,False (0),False (0),False (0),False (0),0.7,0.0,,1052.0,1067.0,,,,,438.6,,,-40.75,0.782,Display - Mach (0),422.5,241.8,,,,Cruise,268.29999999999563
1910.0,50.452198,3.842115,11920.5,39109.4,192.4,,,U 2.8,89.38,,86.38,86.38,,,False (0),False (0),False (0),False (0),0.7,0.0,250.3,1060.0,1060.0,,,,,438.6,,,-40.75,0.782,Display - Mach (0),422.5,241.8,,N50 27.10,,Cruise,246.8000000000029
1911.0,50.450302,3.84165,11920.3,39108.5,192.4,61327.0,,U 2.8,,,,,,,False (0),False (0),False (0),False (0),0.7,0.0,,1052.0,1060.0,,,,,439.0,,,-40.75,0.783,Display - Mach (0),422.5,242.0,E003 50.46,,,Cruise,228.3000000000029
1912.0,50.44841,3.841213,11920.2,39108.2,192.4,,,U 2.8,,86.4,86.25,86.38,,0.0,False (0),False (0),False (0),False (0),0.4,0.0,,1052.0,1067.0,,,,,439.0,,,-40.75,0.783,Display - Mach (0),422.5,242.0,,,,Cruise,211.29999999999563
1913.0,50.446522,3.840784,11919.9,39107.4,192.4,,34.0,U 2.8,,,,,0.0,,False (0),False (0),False (0),False (0),0.7,0.0,,1052.0,1060.0,,,,,439.0,,,-40.75,0.783,Display - Mach (0),422.5,242.0,,,,Cruise,194.5999999999985
1914.0,50.44463,3.840355,11919.9,39107.2,192.4,,,U 2.8,89.38,,86.25,86.25,,,False (0),False (0),False (0),False (0),0.7,0.0,250.7,1052.0,1060.0,,,,,439.0,,,-40.75,0.782,Display - Mach (0),422.5,242.0,,N50 26.65,,Cruise,176.5
1915.0,50.442707,3.839925,11919.8,39106.9,192.4,,,U 2.8,,,,,,,False (0),False (0),False (0),False (0),0.7,0.0,,1052.0,1060.0,,,,,438.6,,,-40.75,0.782,Display - Mach (0),422.5,241.8,E003 50.36,,,Cruise,160.0
1916.0,50.440773,3.839496,11919.3,39105.4,192.4,,,U 2.8,,86.3,86.25,86.25,,0.0,False (0),False (0),False (0),False (0),0.4,0.0,,1052.0,1060.0,,,,,438.6,,,-40.75,0.782,Display - Mach (0),422.5,241.8,,,,Cruise,143.40000000000146
1917.0,50.438843,3.839066,11919.2,39104.9,192.4,,34.0,U 2.8,,,,,0.0,,False (0),False (0),False (0),False (0),0.7,0.0,,1052.0,1060.0,,,,,438.9,,,-40.75,0.783,Display - Mach (0),422.5,242.0,,,,Cruise,128.20000000000437
1918.0,50.436905,3.838637,11918.9,39104.2,192.4,,,U 2.8,89.38,,86.25,86.25,,,False (0),False (0),False (0),False (0),0.7,0.0,251.4,1052.0,1060.0,,,,,438.2,,,-40.75,0.782,Display - Mach (0),422.5,241.5,,N50 26.19,,Cruise,114.0
1919.0,50.434937,3.838207,11918.9,39104.1,192.4,,,U 2.8,,,,,,,False (0),False (0),False (0),False (0),0.7,0.0,,1052.0,1060.0,,,,,438.6,,,-40.75,0.782,Display - Mach (0),422.5,241.8,E003 50.26,,,Cruise,98.90000000000146
1920.0,50.432964,3.837778,11919.1,39104.6,192.4,,,U 2.8,,86.3,86.25,86.25,,0.0,False (0),False (0),False (0),False (0),0.7,0.0,,1052.0,1060.0,,,,,438.6,,,-40.75,0.782,Display - Mach (0),422.5,241.8,,,,Cruise,82.90000000000146
1921.0,50.430988,3.837348,11918.9,39104.0,192.4,,34.0,U 3.0,,,,,0.0,,False (0),False (0),False (0),False (0),0.7,0.0,,1052.0,1060.0,,,,,438.6,,,-40.75,0.782,Display - Mach (0),422.5,241.8,,,,Cruise,66.90000000000146
1922.0,50.429028,3.836919,11918.8,39103.7,192.4,,,U 3.0,89.38,,86.25,86.25,,,False (0),False (0),False (0),False (0),0.4,0.0,251.4,1052.0,1060.0,,,,,438.9,,,-40.75,0.783,Display - Mach (0),422.5,242.0,,N50 25.71,,Cruise,53.19999999999709
1923.0,50.427128,3.836483,11918.5,39102.6,192.4,,,U 2.8,,,,,,,False (0),False (0),False (0),False (0),0.7,0.0,,1052.0,1060.0,,,,,438.6,,,-40.75,0.782,Display - Mach (0),422.5,241.8,E003 50.15,,,Cruise,35.799999999995634
1924.0,50.42524,3.836017,11917.9,39100.8,192.4,,,U 3.0,,86.3,86.25,86.25,,0.0,False (0),False (0),False (0),False (0),0.7,0.0,,1052.0,1060.0,,,,,438.9,,,-40.75,0.783,Display - Mach (0),422.5,242.0,,,,Cruise,18.40000000000145
1925.0,50.423351,3.835545,11917.7,39100.1,192.4,,34.0,U 3.0,,,,,0.0,,False (0),False (0),False (0),False (0),0.7,0.0,,1052.0,1060.0,,,,,438.9,,,-40.75,0.783,Display - Mach (0),422.5,242.0,,,,Cruise,7.19999999999709
1926.0,50.421452,3.835072,11918.0,39101.2,192.4,,,U 3.0,89.25,,86.25,86.25,,,False (0),False (0),False (0),False (0),0.7,0.0,251.0,1052.0,1060.0,,,,,438.9,,,-40.75,0.782,Display - Mach (0),422.5,242.0,,N50 25.26,,Cruise,-2.400000000001455
1927.0,50.419483,3.834606,11917.9,39100.8,192.4,,,U 3.0,,,,,,,False (0),False (0),False (0),False (0),0.4,0.0,,1045.0,1060.0,,,,,438.5,,,-40.75,0.782,Display - Mach (0),422.5,241.8,E003 50.04,,,Cruise,-9.599999999998545
1928.0,50.417511,3.83417,11918.1,39101.4,192.4,,,U 3.0,,86.3,86.25,86.25,,0.0,False (0),False (0),False (0),False (0),0.7,0.0,,1045.0,1060.0,,,,,438.6,,,-40.75,0.782,Display - Mach (0),422.5,241.8,,,,Cruise,-14.099999999998545
1929.0,50.415535,3.833741,11918.1,39101.4,192.4,,34.0,U 3.0,,,,,0.0,,False (0),False (0),False (0),False (0),0.7,0.0,,1052.0,1060.0,,,,,438.2,,,-40.75,0.782,Display - Mach (0),422.5,241.5,,,,Cruise,-15.0
1930.0,50.413567,3.833312,11918.2,39101.5,192.4,,,U 3.0,89.25,,86.25,86.25,,,False (0),False (0),False (0),False (0),0.7,0.0,251.0,1052.0,1060.0,,,,,438.6,,,-40.75,0.782,Display - Mach (0),422.5,241.8,,N50 24.79,,Cruise,-15.69999999999709
1931.0,50.411633,3.832882,11918.3,39102.0,192.4,,,U 3.0,,,,,,,False (0),False (0),False (0),False (0),0.4,0.0,,1045.0,1060.0,,,,,438.9,*384.00,,-40.75,0.782,Display - Mach (0),422.5,242.0,E003 49.94,,,Cruise,-14.80000000000291
1932.0,50.409698,3.832453,11918.0,39101.1,192.4,,,U 3.0,,86.3,86.25,86.25,,0.0,False (0),False (0),False (0),False (0),0.7,0.0,,1052.0,1060.0,,,,,438.9,,,-40.75,0.782,Display - Mach (0),422.5,242.0,,,,Cruise,-13.400000000001455
1933.0,50.407768,3.832023,11917.6,39099.7,192.4,,34.0,U 3.0,,,,,0.0,,False (0),False (0),False (0),False (0),0.4,0.0,,1052.0,1060.0,,,,,438.9,,,-40.75,0.783,Display - Mach (0),422.0,242.0,,,,Cruise,-12.700000000004366
1934.0,50.405838,3.831594,11917.7,39099.9,192.4,,,U 3.0,89.25,,86.25,86.25,,,False (0),False (0),False (0),False (0),0.4,0.0,250.7,1052.0,1060.0,,,,,439.3,,,-40.75,0.783,Display - Mach (0),422.5,242.3,,N50 24.32,,Cruise,-7.599999999998545
1935.0,50.403908,3.831158,11917.6,39099.6,192.4,,,U 3.0,,,,,,,False (0),False (0),False (0),False (0),0.4,0.0,,1052.0,1060.0,,,,,439.3,,,-40.75,0.783,Display - Mach (0),422.0,242.3,E003 49.84,,,Cruise,-4.700000000004366
1936.0,50.401974,3.830692,11918.0,39101.0,192.4,,,U 3.0,,86.3,86.13,86.25,,0.0,False (0),False (0),False (0),False (0),0.4,0.0,,1052.0,1060.0,,,,,439.3,,,-40.75,0.783,Display - Mach (0),422.0,242.3,,,,Cruise,-0.9000000000014552
1937.0,50.400043,3.83022,11918.1,39101.5,192.4,,34.5,U 3.0,,,,,0.0,,False (0),False (0),False (0),False (0),0.4,0.0,,1052.0,1060.0,,,,,438.9,,,-40.75,0.782,Display - Mach (0),422.0,242.0,,,,Cruise,1.9000000000014552
1938.0,50.398113,3.829747,11917.8,39100.4,192.4,,,U 3.0,89.25,,86.13,86.13,,,False (0),False (0),False (0),False (0),0.4,0.0,250.7,1052.0,1060.0,,,,,438.5,,,-40.75,0.782,Display - Mach (0),422.0,241.8,,N50 23.86,,Cruise,0.8000000000029104
1939.0,50.396183,3.829281,11917.9,39100.8,192.4,,,U 3.0,,,,,,,False (0),False (0),False (0),False (0),0.4,0.0,,1045.0,1052.0,,,,,438.2,,*384.00,-40.75,0.781,Display - Mach (0),422.0,241.5,E003 49.72,,,Cruise,1.8000000000029104
1940.0,50.394249,3.828845,11917.9,39100.7,192.4,,,U 3.0,,86.3,86.13,86.13,,0.0,False (0),False (0),False (0),False (0),0.4,0.0,,1045.0,1052.0,,,,,438.2,,,-40.75,0.781,Display - Mach (0),422.0,241.5,,,,Cruise,2.099999999998545
1941.0,50.392319,3.828416,11917.7,39100.0,192.4,,34.5,U 3.0,,,,,0.0,,False (0),False (0),False (0),False (0),0.4,0.0,,1052.0,1060.0,,,,,438.2,,,-40.75,0.781,Display - Mach (0),422.0,241.5,,,,Cruise,2.3000000000029104
1942.0,50.390385,3.827986,11917.6,39099.8,192.4,,,U 3.0,89.25,,86.13,86.13,,,False (0),False (0),False (0),False (0),0.4,0.0,251.7,1045.0,1052.0,,,,,438.5,,,-40.75,0.782,Display - Mach (0),422.0,241.8,,N50 23.40,,Cruise,2.8000000000029104
1943.0,50.388454,3.827563,11917.6,39099.9,192.4,,,U 3.0,,,,,,,False (0),False (0),False (0),False (0),0.4,0.0,,1045.0,1052.0,,,,,438.2,,,-40.75,0.781,Display - Mach (0),422.0,241.5,E003 49.62,,,Cruise,2.2000000000043656
1944.0,50.38652,3.82717,11917.8,39100.3,192.4,,,U 3.0,,86.1,86.13,86.13,,0.0,False (0),False (0),False (0),False (0),0.4,0.0,,1045.0,1052.0,,,,,438.2,,,-40.75,0.781,Display - Mach (0),422.0,241.5,,,,Cruise,1.9000000000014552
1945.0,50.38459,3.826784,11917.5,39099.6,192.4,,35.0,U 3.0,,,,,0.0,,False (0),False (0),False (0),False (0),0.4,0.0,,1045.0,1060.0,,,,,437.8,,,-40.75,0.781,Display - Mach (0),422.0,241.3,,,,Cruise,1.0999999999985448
1946.0,50.38266,3.826397,11917.3,39098.9,192.4,,,U 3.0,89.25,,86.13,86.13,,,False (0),False (0),False (0),False (0),0.4,0.0,252.1,1045.0,1052.0,,,,,437.8,,,-40.75,0.781,Display - Mach (0),422.0,241.3,,N50 22.93,,Cruise,0.3000000000029104
1947.0,50.38073,3.826004,11917.5,39099.4,192.4,,,U 3.0,,,,,,,False (0),False (0),False (0),False (0),0.7,0.0,,1045.0,1052.0,,,,,437.8,,,-40.75,0.78,Display - Mach (0),422.0,241.3,E003 49.53,,,Cruise,-0.4000000000014552
1948.0,50.378796,3.825581,11917.5,39099.4,192.4,,,U 3.0,,86.1,86.13,86.13,,0.0,False (0),False (0),False (0),False (0),0.7,0.0,,1045.0,1052.0,,,,,437.8,,,-40.75,0.78,Display - Mach (0),422.0,241.3,,,,Cruise,-2.5
1949.0,50.376865,3.825152,11917.5,39099.4,192.4,,34.5,U 3.0,,,,,0.0,,False (0),False (0),False (0),False (0),0.4,0.0,,1045.0,1052.0,,,,,437.8,,,-40.75,0.78,Display - Mach (0),422.0,241.3,,,,Cruise,-2.900000000001455
1950.0,50.374943,3.824722,11917.4,39099.2,192.4,,,U 3.0,89.25,,86.13,86.13,,,False (0),False (0),False (0),False (0),0.4,0.0,252.4,1045.0,1052.0,,,,,437.8,,,-40.75,0.78,Display - Mach (0),422.0,241.3,,N50 22.47,,Cruise,-3.400000000001455
1951.0,50.373047,3.824286,11917.2,39098.4,192.4,,,U 3.0,,,,,,,False (0),False (0),False (0),False (0),0.4,0.0,,1045.0,1052.0,,2263.0,,,437.4,,,-40.75,0.78,Display - Mach (0),422.0,241.0,E003 49.42,,,Cruise,-5.69999999999709
1952.0,50.371159,3.823821,11917.2,39098.4,192.4,,,U 3.0,,86.1,86.13,86.13,,0.0,False (0),False (0),False (0),False (0),0.4,0.0,,1045.0,1052.0,,,,,437.4,,,-40.75,0.78,Display - Mach (0),422.0,241.0,,,,Cruise,-6.799999999995634
1953.0,50.36927,3.823348,11917.3,39098.9,192.4,,34.5,U 3.0,,,,,0.0,,False (0),False (0),False (0),False (0),0.7,0.0,,1045.0,1052.0,,,,,437.5,,,-40.75,0.78,Display - Mach (0),422.0,241.0,,,,Cruise,-6.900000000001455
1954.0,50.367374,3.822876,11917.2,39098.4,192.4,,,U 3.0,89.25,,86.13,86.13,,,False (0),False (0),False (0),False (0),0.4,0.0,252.8,1045.0,1052.0,,,,,437.7,,,-40.5,0.78,Display - Mach (0),422.0,241.0,,N50 22.02,,Cruise,-7.099999999998545
1955.0,50.365452,3.82241,11917.4,39098.9,192.4,,,U 3.0,,,,,,,False (0),False (0),False (0),False (0),0.7,0.0,,1045.0,1052.0,2263.0,,,,437.7,,,-40.5,0.779,Display - Mach (0),422.0,241.0,E003 49.31,,,Cruise,-7.799999999995634
